Date;Poule_brute;Ponte_brute
2024-01-10;Nina et Tina;
2024-01-10;Tina;
2024-01-10;Valérie;
2024-01-10;Joséphine;
2024-01-11;Valérie;
2024-01-11;Nina et Tina;
2024-01-11;Albertine;
2024-01-11;Tina;
2024-01-11;Joséphine;
2024-01-11;Nina;
2024-01-11;Pioupioute;
2024-01-11;Cunégonde;
2024-01-11;Rémiel;
2024-01-11;Marans;
2024-01-12;Pioupioute;
2024-01-12;Nina et Tina;
2024-01-12;Cunégonde;x
2024-01-12;Rémiel;
2024-01-12;Marans;
2024-01-12;Albertine;
2024-01-12;Nina;
2024-01-12;Tina;
2024-01-12;Valérie;
2024-01-12;Joséphine;
2024-01-13;Rémiel;
2024-01-13;Nina et Tina;
2024-01-13;Albertine;
2024-01-13;Nina;
2024-01-13;Pioupioute;
2024-01-13;Joséphine;
2024-01-13;Cunégonde;
2024-01-13;Tina;
2024-01-13;Marans;
2024-01-13;Valérie;
2024-01-14;Marans;
2024-01-14;Rémiel;
2024-01-14;Pioupioute;
2024-01-14;Tina;
2024-01-14;Albertine;
2024-01-14;Nina et Tina;
2024-01-14;Nina;
2024-01-14;Valérie;
2024-01-14;Cunégonde;x
2024-01-14;Joséphine;
2024-01-15;Nina et Tina;
2024-01-15;Cunégonde;
2024-01-15;Rémiel;
2024-01-15;Nina;
2024-01-15;Pioupioute;
2024-01-15;Valérie;
2024-01-15;Tina;
2024-01-15;Albertine;
2024-01-15;Marans;
2024-01-15;Joséphine;
2024-01-16;Tina;
2024-01-16;Nina;
2024-01-16;Rémiel;
2024-01-16;Valérie;
2024-01-16;Albertine;
2024-01-16;Marans;
2024-01-16;Cunégonde;x
2024-01-16;Pioupioute;
2024-01-16;Nina et Tina;
2024-01-16;Joséphine;
2024-01-17;Nina et Tina;
2024-01-17;Cunégonde;
2024-01-17;Nina;
2024-01-17;Rémiel;
2024-01-17;Pioupioute;
2024-01-17;Valérie;
2024-01-17;Albertine;
2024-01-17;Tina;
2024-01-17;Joséphine;
2024-01-17;Marans;
2024-01-18;Nina et Tina;
2024-01-18;Rémiel;
2024-01-18;Valérie;
2024-01-18;Marans;
2024-01-18;Albertine;
2024-01-18;Pioupioute;
2024-01-18;Cunégonde;x
2024-01-18;Nina;
2024-01-18;Tina;
2024-01-18;Joséphine;
2024-01-19;Nina et Tina;
2024-01-19;Tina;
2024-01-19;Valérie;x ?
2024-01-19;Rémiel;
2024-01-19;Joséphine;
2024-01-19;Marans;
2024-01-19;Albertine;
2024-01-19;Pioupioute;
2024-01-19;Cunégonde;
2024-01-19;Nina;
2024-01-20;Joséphine;x
2024-01-20;Rémiel;
2024-01-20;Albertine;
2024-01-20;Nina;
2024-01-20;Nina et Tina;
2024-01-20;Cunégonde;
2024-01-20;Marans;
2024-01-20;Valérie;
2024-01-20;Tina;
2024-01-20;Pioupioute;
2024-01-21;Rémiel;
2024-01-21;Cunégonde;x
2024-01-21;Marans;
2024-01-21;Joséphine;
2024-01-21;Nina;
2024-01-21;Albertine;
2024-01-21;Valérie;
2024-01-21;Pioupioute;
2024-01-21;Nina et Tina;
2024-01-21;Tina;
2024-01-22;Pioupioute;
2024-01-22;Tina;
2024-01-22;Albertine;
2024-01-22;Nina;
2024-01-22;Rémiel;
2024-01-22;Nina et Tina;
2024-01-22;Cunégonde;x
2024-01-22;Marans;
2024-01-22;Valérie;
2024-01-22;Joséphine;x
2024-01-23;Cunégonde;
2024-01-23;Valérie;
2024-01-23;Nina;
2024-01-23;Albertine;
2024-01-23;Tina;
2024-01-23;Joséphine;
2024-01-23;Nina et Tina;
2024-01-23;Rémiel;
2024-01-23;Marans;
2024-01-23;Pioupioute;
2024-01-24;Valérie;
2024-01-24;Marans;
2024-01-24;Joséphine;
2024-01-24;Tina;
2024-01-24;Nina;
2024-01-24;Nina et Tina;
2024-01-24;Cunégonde;x
2024-01-24;Rémiel;
2024-01-24;Pioupioute;
2024-01-24;Albertine;
2024-01-25;Nina;
2024-01-25;Nina et Tina;
2024-01-25;Albertine;
2024-01-25;Rémiel;
2024-01-25;Valérie;
2024-01-25;Cunégonde;
2024-01-25;Tina;
2024-01-25;Marans;
2024-01-25;Joséphine;x(mou)
2024-01-25;Pioupioute;
2024-01-26;Nina et Tina;
2024-01-26;Cunégonde;x
2024-01-26;Valérie;
2024-01-26;Marans;
2024-01-26;Pioupioute;
2024-01-26;Joséphine;
2024-01-26;Rémiel;
2024-01-26;Nina;
2024-01-26;Albertine;
2024-01-26;Tina;
2024-01-27;Cunégonde;
2024-01-27;Tina;
2024-01-27;Marans;
2024-01-27;Joséphine;
2024-01-27;Valérie;
2024-01-27;Nina et Tina;
2024-01-27;Albertine;
2024-01-27;Rémiel;
2024-01-27;Pioupioute;
2024-01-27;Nina;
2024-01-28;Marans;
2024-01-28;Valérie;
2024-01-28;Rémiel;
2024-01-28;Tina;
2024-01-28;Pioupioute;
2024-01-28;Joséphine;
2024-01-28;Nina et Tina;
2024-01-28;Albertine;
2024-01-28;Nina;
2024-01-28;Cunégonde;x
2024-01-29;Joséphine;
2024-01-29;Valérie;
2024-01-29;Pioupioute;
2024-01-29;Nina;
2024-01-29;Tina;
2024-01-29;Marans;
2024-01-29;Rémiel;
2024-01-29;Cunégonde;x
2024-01-29;Nina et Tina;
2024-01-29;Albertine;
2024-01-30;Tina;
2024-01-30;Rémiel;
2024-01-30;Albertine;
2024-01-30;Nina;
2024-01-30;Joséphine;
2024-01-30;Pioupioute;
2024-01-30;Marans;1
2024-01-30;Cunégonde;
2024-01-30;Valérie;
2024-01-30;Nina et Tina;x
2024-01-31;Albertine;
2024-01-31;Nina;
2024-01-31;Rémiel;
2024-01-31;Nina et Tina;x
2024-01-31;Cunégonde;x
2024-01-31;Valérie;
2024-01-31;Tina;x ?
2024-01-31;Marans;2
2024-01-31;Pioupioute;
2024-01-31;Joséphine;
2024-02-01;Albertine;
2024-02-01;Tina;
2024-02-01;Pioupioute;
2024-02-01;Valérie;
2024-02-01;Rémiel;
2024-02-01;Nina et Tina;
2024-02-01;Joséphine;
2024-02-01;Marans;
2024-02-01;Cunégonde;x
2024-02-01;Nina;
2024-02-02;Joséphine;
2024-02-02;Pioupioute;
2024-02-02;Tina;
2024-02-02;Albertine;
2024-02-02;Cunégonde;
2024-02-02;Nina;
2024-02-02;Valérie;
2024-02-02;Rémiel;
2024-02-02;Marans;1
2024-02-02;Nina et Tina;x
2024-02-03;Albertine;
2024-02-03;Cunégonde;x
2024-02-03;Tina;
2024-02-03;Nina;
2024-02-03;Pioupioute;
2024-02-03;Valérie;
2024-02-03;Rémiel;
2024-02-03;Marans;1
2024-02-03;Nina et Tina;x
2024-02-03;Joséphine;
2024-02-04;Pioupioute;
2024-02-04;Albertine;
2024-02-04;Nina;
2024-02-04;Valérie;
2024-02-04;Rémiel;
2024-02-04;Tina;
2024-02-04;Nina et Tina;
2024-02-04;Cunégonde;
2024-02-04;Marans;
2024-02-04;Joséphine;x(mou)
2024-02-05;Marans;1
2024-02-05;Rémiel;
2024-02-05;Cunégonde;x
2024-02-05;Valérie;
2024-02-05;Albertine;x
2024-02-05;Pioupioute;
2024-02-05;Joséphine;
2024-02-05;Nina;
2024-02-05;Nina et Tina;
2024-02-05;Tina;
2024-02-06;Albertine;
2024-02-06;Nina;
2024-02-06;Cunégonde;
2024-02-06;Nina et Tina;
2024-02-06;Rémiel;
2024-02-06;Valérie;
2024-02-06;Pioupioute;
2024-02-06;Tina;
2024-02-06;Marans;
2024-02-06;Joséphine;
2024-02-07;Tina;
2024-02-07;Nina et Tina;x
2024-02-07;Nina;
2024-02-07;Valérie;
2024-02-07;Marans;2
2024-02-07;Joséphine;
2024-02-07;Cunégonde;x
2024-02-07;Albertine;x
2024-02-07;Rémiel;x?(mou)
2024-02-07;Pioupioute;
2024-02-08;Joséphine;
2024-02-08;Cunégonde;
2024-02-08;Albertine;
2024-02-08;Nina et Tina;
2024-02-08;Pioupioute;
2024-02-08;Nina;
2024-02-08;Tina;
2024-02-08;Marans;
2024-02-08;Rémiel;
2024-02-08;Valérie;
2024-02-09;Nina et Tina;x
2024-02-09;Albertine;x
2024-02-09;Joséphine;
2024-02-09;Rémiel;
2024-02-09;Valérie;
2024-02-09;Marans;2
2024-02-09;Tina;
2024-02-09;Pioupioute;
2024-02-09;Cunégonde;x
2024-02-09;Nina;
2024-02-10;Nina et Tina;
2024-02-10;Tina;
2024-02-10;Valérie;
2024-02-10;Joséphine;
2024-02-10;Marans;
2024-02-10;Rémiel;
2024-02-10;Pioupioute;
2024-02-10;Albertine;
2024-02-10;Cunégonde;x
2024-02-10;Nina;
2024-02-11;Cunégonde;
2024-02-11;Joséphine;
2024-02-11;Valérie;
2024-02-11;Nina;
2024-02-11;Marans;2
2024-02-11;Pioupioute;
2024-02-11;Tina;
2024-02-11;Nina et Tina;x
2024-02-11;Rémiel;
2024-02-11;Albertine;x
2024-02-12;Nina et Tina;
2024-02-12;Joséphine;
2024-02-12;Tina;
2024-02-12;Valérie;
2024-02-12;Nina;
2024-02-12;Pioupioute;
2024-02-12;Marans;2
2024-02-12;Rémiel;
2024-02-12;Cunégonde;x
2024-02-12;Albertine;x ?
2024-02-13;Albertine;
2024-02-13;Nina;
2024-02-13;Pioupioute;
2024-02-13;Joséphine;
2024-02-13;Cunégonde;x
2024-02-13;Tina;
2024-02-13;Rémiel;
2024-02-13;Nina et Tina;
2024-02-13;Marans;1
2024-02-13;Valérie;
2024-02-14;Pioupioute;
2024-02-14;Tina;
2024-02-14;Cunégonde;
2024-02-14;Nina et Tina;x
2024-02-14;Rémiel;
2024-02-14;Albertine;x
2024-02-14;Nina;
2024-02-14;Joséphine;
2024-02-14;Marans;2
2024-02-14;Valérie;
2024-02-15;Valérie;
2024-02-15;Albertine;
2024-02-15;Joséphine;
2024-02-15;Cunégonde;x
2024-02-15;Nina;
2024-02-15;Nina et Tina;
2024-02-15;Tina;
2024-02-15;Marans;
2024-02-15;Pioupioute;
2024-02-15;Rémiel;
2024-02-16;Nina et Tina;x
2024-02-16;Marans;2
2024-02-16;Cunégonde;
2024-02-16;Valérie;
2024-02-16;Tina;
2024-02-16;Pioupioute;
2024-02-16;Rémiel;
2024-02-16;Joséphine;
2024-02-16;Albertine;x
2024-02-16;Nina;
2024-02-17;Nina et Tina;x
2024-02-17;Valérie;
2024-02-17;Tina;x ?
2024-02-17;Pioupioute;
2024-02-17;Cunégonde;x
2024-02-17;Marans;1
2024-02-17;Nina;
2024-02-17;Joséphine;
2024-02-17;Rémiel;
2024-02-17;Albertine;
2024-02-18;Nina;
2024-02-18;Nina et Tina;
2024-02-18;Joséphine;
2024-02-18;Valérie;
2024-02-18;Albertine;
2024-02-18;Marans;
2024-02-18;Tina;
2024-02-18;Rémiel;
2024-02-18;Cunégonde;x
2024-02-18;Pioupioute;
2024-02-19;Joséphine;
2024-02-19;Valérie;
2024-02-19;Tina;
2024-02-19;Rémiel;
2024-02-19;Pioupioute;
2024-02-19;Nina;
2024-02-19;Cunégonde;
2024-02-19;Albertine;
2024-02-19;Nina et Tina;
2024-02-19;Marans;
2024-02-20;Pioupioute;
2024-02-20;Nina;
2024-02-20;Joséphine;
2024-02-20;Valérie;
2024-02-20;Tina;
2024-02-20;Marans;1
2024-02-20;Rémiel;
2024-02-20;Albertine;
2024-02-20;Cunégonde;x
2024-02-20;Nina et Tina;x
2024-02-21;Valérie;
2024-02-21;Joséphine;
2024-02-21;Rémiel;
2024-02-21;Cunégonde;x
2024-02-21;Pioupioute;
2024-02-21;Nina et Tina;2x
2024-02-21;Tina;x 
2024-02-21;Marans;3
2024-02-21;Nina;
2024-02-21;Albertine;x(cassé)
2024-02-22;Pioupioute;
2024-02-22;Cunégonde;x
2024-02-22;Marans;
2024-02-22;Tina;
2024-02-22;Nina;
2024-02-22;Valérie;
2024-02-22;Albertine;
2024-02-22;Rémiel;
2024-02-22;Nina et Tina;
2024-02-22;Joséphine;
2024-02-23;Nina et Tina;x
2024-02-23;Albertine;x
2024-02-23;Marans;1
2024-02-23;Tina;
2024-02-23;Cunégonde;
2024-02-23;Joséphine;
2024-02-23;Nina;
2024-02-23;Valérie;
2024-02-23;Rémiel;x ?(cassé)
2024-02-23;Pioupioute;
2024-02-24;Marans;1
2024-02-24;Rémiel;
2024-02-24;Cunégonde;x
2024-02-24;Valérie;
2024-02-24;Albertine;
2024-02-24;Joséphine;
2024-02-24;Nina;
2024-02-24;Nina et Tina;x
2024-02-24;Pioupioute;
2024-02-24;Tina;
2024-02-25;Nina;
2024-02-25;Marans;1
2024-02-25;Rémiel;
2024-02-25;Tina;x ?
2024-02-25;Nina et Tina;x
2024-02-25;Valérie;
2024-02-25;Cunégonde;
2024-02-25;Joséphine;
2024-02-25;Pioupioute;
2024-02-25;Albertine;
2024-02-26;Rémiel;
2024-02-26;Nina;
2024-02-26;Tina;
2024-02-26;Nina et Tina;
2024-02-26;Valérie;
2024-02-26;Cunégonde;x
2024-02-26;Joséphine;
2024-02-26;Marans;1
2024-02-26;Albertine;x
2024-02-26;Pioupioute;
2024-02-27;Rémiel;
2024-02-27;Cunégonde;x
2024-02-27;Joséphine;
2024-02-27;Nina;
2024-02-27;Albertine;
2024-02-27;Tina;
2024-02-27;Marans;1
2024-02-27;Valérie;
2024-02-27;Nina et Tina;x
2024-02-27;Pioupioute;
2024-02-28;Tina;
2024-02-28;Joséphine;
2024-02-28;Marans;1
2024-02-28;Cunégonde;
2024-02-28;Valérie;x
2024-02-28;Pioupioute;
2024-02-28;Rémiel;
2024-02-28;Albertine;
2024-02-28;Nina;
2024-02-28;Nina et Tina;x
2024-02-29;Nina;
2024-02-29;Rémiel;
2024-02-29;Valérie;
2024-02-29;Tina;
2024-02-29;Albertine;
2024-02-29;Joséphine;
2024-02-29;Nina et Tina;
2024-02-29;Marans;
2024-02-29;Pioupioute;
2024-02-29;Cunégonde;x
2024-03-01;Albertine;x
2024-03-01;Nina et Tina;x
2024-03-01;Marans;2
2024-03-01;Tina;
2024-03-01;Nina;
2024-03-01;Pioupioute;
2024-03-01;Joséphine;
2024-03-01;Rémiel;
2024-03-01;Valérie;
2024-03-01;Cunégonde;x
2024-03-02;Joséphine;
2024-03-02;Cunégonde;
2024-03-02;Pioupioute;
2024-03-02;Marans;2
2024-03-02;Nina et Tina;x
2024-03-02;Rémiel;
2024-03-02;Tina;
2024-03-02;Nina;
2024-03-02;Valérie;
2024-03-02;Albertine;x
2024-03-03;Pioupioute;
2024-03-03;Tina;
2024-03-03;Valérie;
2024-03-03;Rémiel;
2024-03-03;Marans;1
2024-03-03;Cunégonde;x
2024-03-03;Nina et Tina;x
2024-03-03;Albertine;
2024-03-03;Nina;
2024-03-03;Joséphine;
2024-03-04;Marans;2
2024-03-04;Valérie;
2024-03-04;Pioupioute;
2024-03-04;Tina;
2024-03-04;Rémiel;
2024-03-04;Nina et Tina;x
2024-03-04;Joséphine;
2024-03-04;Cunégonde;x
2024-03-04;Albertine;x
2024-03-04;Nina;
2024-03-05;Joséphine;
2024-03-05;Rémiel;
2024-03-05;Nina;
2024-03-05;Tina;
2024-03-05;Albertine;x
2024-03-05;Pioupioute;
2024-03-05;Valérie;
2024-03-05;Marans;1
2024-03-05;Cunégonde;x
2024-03-05;Nina et Tina;
2024-03-06;Cunégonde;
2024-03-06;Marans;3
2024-03-06;Albertine;x
2024-03-06;Nina et Tina;x
2024-03-06;Pioupioute;
2024-03-06;Rémiel;
2024-03-06;Joséphine;
2024-03-06;Valérie;
2024-03-06;Tina;x
2024-03-06;Nina;
2024-03-07;Marans;1
2024-03-07;Nina;
2024-03-07;Nina et Tina;x
2024-03-07;Cunégonde;x
2024-03-07;Joséphine;
2024-03-07;Tina;
2024-03-07;Albertine;
2024-03-07;Pioupioute;
2024-03-07;Rémiel;
2024-03-07;Valérie;
2024-03-08;Nina;
2024-03-08;Albertine;x
2024-03-08;Pioupioute;
2024-03-08;Joséphine;
2024-03-08;Rémiel;
2024-03-08;Cunégonde;x
2024-03-08;Nina et Tina;x
2024-03-08;Marans;2
2024-03-08;Tina;
2024-03-08;Valérie;
2024-03-09;Tina;
2024-03-09;Rémiel;
2024-03-09;Joséphine;
2024-03-09;Albertine;x
2024-03-09;Valérie;
2024-03-09;Pioupioute;
2024-03-09;Marans;1
2024-03-09;Nina et Tina;
2024-03-09;Cunégonde;
2024-03-09;Nina;
2024-03-10;Valérie;
2024-03-10;Rémiel;
2024-03-10;Albertine;x
2024-03-10;Nina;
2024-03-10;Nina et Tina;x
2024-03-10;Cunégonde;x
2024-03-10;Tina;
2024-03-10;Pioupioute;
2024-03-10;Joséphine;
2024-03-10;Marans;2
2024-03-11;Nina;
2024-03-11;Pioupioute;
2024-03-11;Tina;
2024-03-11;Valérie;
2024-03-11;Albertine;x
2024-03-11;Joséphine;
2024-03-11;Rémiel;
2024-03-11;Cunégonde;x
2024-03-11;Nina et Tina;x
2024-03-11;Marans;2
2024-03-12;Joséphine;
2024-03-12;Pioupioute;
2024-03-12;Nina et Tina;
2024-03-12;Marans;2
2024-03-12;Valérie;
2024-03-12;Cunégonde;
2024-03-12;Albertine;x ?
2024-03-12;Rémiel;
2024-03-12;Nina;
2024-03-12;Tina;x
2024-03-13;Rémiel;
2024-03-13;Albertine;x
2024-03-13;Marans;1
2024-03-13;Cunégonde;x
2024-03-13;Nina;
2024-03-13;Tina;
2024-03-13;Pioupioute;
2024-03-13;Nina et Tina;
2024-03-13;Valérie;x
2024-03-13;Joséphine;
2024-03-14;Nina;
2024-03-14;Joséphine;
2024-03-14;Nina et Tina;x
2024-03-14;Albertine;x
2024-03-14;Marans;2
2024-03-14;Rémiel;
2024-03-14;Cunégonde;x
2024-03-14;Pioupioute;
2024-03-14;Tina;
2024-03-14;Valérie;
2024-03-15;Marans;3
2024-03-15;Cunégonde;
2024-03-15;Pioupioute;
2024-03-15;Valérie;x
2024-03-15;Nina et Tina;x
2024-03-15;Nina;
2024-03-15;Rémiel;
2024-03-15;Joséphine;
2024-03-15;Albertine;x
2024-03-15;Tina;x
2024-03-16;Nina;
2024-03-16;Nina et Tina;
2024-03-16;Marans;
2024-03-16;Albertine;
2024-03-16;Valérie;
2024-03-16;Pioupioute;
2024-03-16;Cunégonde;
2024-03-16;Joséphine;
2024-03-16;Rémiel;
2024-03-16;Tina;
2024-03-17;Cunégonde;x
2024-03-17;Albertine;x
2024-03-17;Rémiel;
2024-03-17;Pioupioute;
2024-03-17;Nina;
2024-03-17;Nina et Tina;x
2024-03-17;Joséphine;
2024-03-17;Valérie;x
2024-03-17;Marans;3
2024-03-17;Tina;x
2024-03-18;Tina;x
2024-03-18;Nina et Tina;x
2024-03-18;Joséphine;
2024-03-18;Marans;2
2024-03-18;Cunégonde;x
2024-03-18;Pioupioute;
2024-03-18;Nina;
2024-03-18;Albertine;
2024-03-18;Valérie;
2024-03-18;Rémiel;
2024-03-19;Nina;
2024-03-19;Tina;x
2024-03-19;Nina et Tina;x
2024-03-19;Albertine;x
2024-03-19;Marans;3
2024-03-19;Pioupioute;
2024-03-19;Rémiel;
2024-03-19;Cunégonde;
2024-03-19;Valérie;x
2024-03-19;Joséphine;
2024-03-20;Tina;
2024-03-20;Marans;
2024-03-20;Rémiel;
2024-03-20;Albertine;
2024-03-20;Nina et Tina;
2024-03-20;Cunégonde;x
2024-03-20;Nina;
2024-03-20;Joséphine;
2024-03-20;Pioupioute;
2024-03-20;Valérie;x
2024-03-21;Tina;x
2024-03-21;Joséphine;
2024-03-21;Cunégonde;x
2024-03-21;Albertine;x
2024-03-21;Pioupioute;
2024-03-21;Rémiel;
2024-03-21;Valérie;
2024-03-21;Marans;3
2024-03-21;Nina et Tina;x
2024-03-21;Nina;
2024-03-22;Rémiel;
2024-03-22;Valérie;x
2024-03-22;Marans;3
2024-03-22;Nina;
2024-03-22;Joséphine;
2024-03-22;Tina;x
2024-03-22;Albertine;x
2024-03-22;Cunégonde;
2024-03-22;Nina et Tina;x
2024-03-22;Pioupioute;
2024-03-23;Albertine;
2024-03-23;Nina et Tina;x
2024-03-23;Tina;x
2024-03-23;Joséphine;
2024-03-23;Pioupioute;
2024-03-23;Rémiel;
2024-03-23;Valérie;x
2024-03-23;Marans;2
2024-03-23;Nina;
2024-03-23;Cunégonde;x
2024-03-24;Tina;
2024-03-24;Marans;2
2024-03-24;Albertine;x
2024-03-24;Nina et Tina;x
2024-03-24;Valérie;x
2024-03-24;Pioupioute;
2024-03-24;Joséphine;Très malade
2024-03-24;Nina;
2024-03-24;Cunégonde;
2024-03-24;Rémiel;
2024-03-25;Tina;x
2024-03-25;Joséphine;
2024-03-25;Nina;
2024-03-25;Cunégonde;x
2024-03-25;Rémiel;
2024-03-25;Valérie;
2024-03-25;Nina et Tina;
2024-03-25;Marans;1
2024-03-25;Albertine;
2024-03-25;Pioupioute;
2024-03-26;Joséphine;
2024-03-26;Nina;
2024-03-26;Tina;x
2024-03-26;Marans;3
2024-03-26;Nina et Tina;x
2024-03-26;Pioupioute;
2024-03-26;Albertine;x
2024-03-26;Cunégonde;x
2024-03-26;Valérie;x
2024-03-26;Rémiel;
2024-03-27;Marans;3
2024-03-27;Nina;
2024-03-27;Pioupioute;problème
2024-03-27;Cunégonde;x
2024-03-27;Tina;x
2024-03-27;Rémiel;
2024-03-27;Nina et Tina;x
2024-03-27;Valérie;x
2024-03-27;Albertine;x
2024-03-27;Joséphine;
2024-03-28;Nina;
2024-03-28;Cunégonde;
2024-03-28;Rémiel;
2024-03-28;Marans;2
2024-03-28;Joséphine;
2024-03-28;Albertine;
2024-03-28;Nina et Tina;x
2024-03-28;Tina;x
2024-03-28;Valérie;
2024-03-28;Pioupioute;
2024-03-29;Tina;x
2024-03-29;Valérie;x
2024-03-29;Nina et Tina;
2024-03-29;Cunégonde;
2024-03-29;Albertine;x
2024-03-29;Nina;
2024-03-29;Pioupioute;
2024-03-29;Marans;2
2024-03-29;Joséphine;
2024-03-29;Rémiel;
2024-03-30;Valérie;x
2024-03-30;Albertine;
2024-03-30;Marans;1
2024-03-30;Tina;
2024-03-30;Pioupioute;
2024-03-30;Joséphine;
2024-03-30;Nina;
2024-03-30;Rémiel;
2024-03-30;Cunégonde;
2024-03-30;Nina et Tina;x
2024-03-31;Rémiel;
2024-03-31;Albertine;x
2024-03-31;Tina;x
2024-03-31;Nina et Tina;x
2024-03-31;Nina;
2024-03-31;Joséphine;
2024-03-31;Valérie;
2024-03-31;Pioupioute;
2024-03-31;Marans;3
2024-03-31;Cunégonde;x
2024-04-01;Nina;
2024-04-01;Pioupioute;
2024-04-01;Albertine;
2024-04-01;Rémiel;
2024-04-01;Valérie;x
2024-04-01;Joséphine;
2024-04-01;Marans;2
2024-04-01;Nina et Tina;x
2024-04-01;Tina;x
2024-04-01;Cunégonde;
2024-04-02;Tina;
2024-04-02;Marans;1
2024-04-02;Rémiel;
2024-04-02;Pioupioute;
2024-04-02;Valérie;x
2024-04-02;Cunégonde;x
2024-04-02;Nina;
2024-04-02;Nina et Tina;
2024-04-02;Albertine;x
2024-04-02;Joséphine;
2024-04-03;Marans;3
2024-04-03;Rémiel;
2024-04-03;Pioupioute;
2024-04-03;Nina;
2024-04-03;Albertine;x(cassé)
2024-04-03;Valérie;
2024-04-03;Tina;x
2024-04-03;Nina et Tina;x
2024-04-03;Cunégonde;x
2024-04-03;Joséphine;
2024-04-04;Albertine;
2024-04-04;Tina;
2024-04-04;Pioupioute;
2024-04-04;Rémiel;
2024-04-04;Cunégonde;x
2024-04-04;Marans;1
2024-04-04;Valérie;x
2024-04-04;Joséphine;
2024-04-04;Nina et Tina;x
2024-04-04;Nina;
2024-04-05;Tina;x(cassé)
2024-04-05;Rémiel;
2024-04-05;Albertine;x
2024-04-05;Nina et Tina;
2024-04-05;Marans;2
2024-04-05;Nina;
2024-04-05;Valérie;x
2024-04-05;Joséphine;
2024-04-05;Cunégonde;
2024-04-05;Pioupioute;
2024-04-06;Joséphine;
2024-04-06;Valérie;x
2024-04-06;Cunégonde;x
2024-04-06;Tina;x
2024-04-06;Albertine;x
2024-04-06;Nina et Tina;x
2024-04-06;Nina;
2024-04-06;Pioupioute;
2024-04-06;Marans;3
2024-04-06;Rémiel;
2024-04-07;Rémiel;
2024-04-07;Nina et Tina;x
2024-04-07;Nina;
2024-04-07;Tina;
2024-04-07;Pioupioute;
2024-04-07;Marans;1
2024-04-07;Cunégonde;
2024-04-07;Joséphine;
2024-04-07;Valérie;x
2024-04-07;Albertine;
2024-04-08;Tina;
2024-04-08;Marans;2
2024-04-08;Cunégonde;x
2024-04-08;Valérie;
2024-04-08;Pioupioute;
2024-04-08;Joséphine;
2024-04-08;Albertine;x
2024-04-08;Rémiel;x(mou)
2024-04-08;Nina;
2024-04-08;Nina et Tina;x
2024-04-09;Nina et Tina;x
2024-04-09;Pioupioute;
2024-04-09;Marans;2
2024-04-09;Cunégonde;x(mou) ?
2024-04-09;Rémiel;
2024-04-09;Tina;x
2024-04-09;Nina;
2024-04-09;Joséphine;
2024-04-09;Valérie;x
2024-04-09;Albertine;
2024-04-10;Tina;x
2024-04-10;Nina;
2024-04-10;Marans;3
2024-04-10;Nina et Tina;x
2024-04-10;Valérie;x
2024-04-10;Pioupioute;
2024-04-10;Rémiel;
2024-04-10;Joséphine;
2024-04-10;Albertine;x
2024-04-10;Cunégonde;x
2024-04-11;Albertine;x?(cassé)
2024-04-11;Rémiel;
2024-04-11;Joséphine;
2024-04-11;Nina;
2024-04-11;Tina;
2024-04-11;Marans;1
2024-04-11;Nina et Tina;
2024-04-11;Cunégonde;x
2024-04-11;Pioupioute;
2024-04-11;Valérie;x
2024-04-12;Nina;
2024-04-12;Marans;1
2024-04-12;Albertine;
2024-04-12;Pioupioute;
2024-04-12;Cunégonde;x
2024-04-12;Valérie;
2024-04-12;Rémiel;
2024-04-12;Nina et Tina;x
2024-04-12;Joséphine;
2024-04-12;Tina;
2024-04-13;Cunégonde;x
2024-04-13;Nina et Tina;
2024-04-13;Nina;
2024-04-13;Marans;2
2024-04-13;Rémiel;
2024-04-13;Albertine;x
2024-04-13;Tina;x
2024-04-13;Joséphine;
2024-04-13;Valérie;
2024-04-13;Pioupioute;
2024-04-14;Marans;3
2024-04-14;Valérie;x
2024-04-14;Joséphine;
2024-04-14;Tina;x
2024-04-14;Nina et Tina;x
2024-04-14;Pioupioute;
2024-04-14;Nina;
2024-04-14;Cunégonde;x
2024-04-14;Rémiel;
2024-04-14;Albertine;x
2024-04-15;Pioupioute;
2024-04-15;Cunégonde;
2024-04-15;Nina;
2024-04-15;Marans;2
2024-04-15;Valérie;x
2024-04-15;Joséphine;
2024-04-15;Tina;x(cassé)
2024-04-15;Rémiel;
2024-04-15;Albertine;
2024-04-15;Nina et Tina;x
2024-04-16;Joséphine;
2024-04-16;Rémiel;
2024-04-16;Marans;2
2024-04-16;Albertine;x
2024-04-16;Tina;x
2024-04-16;Cunégonde;
2024-04-16;Pioupioute;
2024-04-16;Valérie;x
2024-04-16;Nina;
2024-04-16;Nina et Tina;
2024-04-17;Joséphine;implant
2024-04-17;Albertine;
2024-04-17;Valérie;
2024-04-17;Nina;
2024-04-17;Nina et Tina;x
2024-04-17;Rémiel;
2024-04-17;Marans;1
2024-04-17;Pioupioute;
2024-04-17;Tina;
2024-04-17;Cunégonde;x
2024-04-18;Marans;2
2024-04-18;Pioupioute;
2024-04-18;Nina et Tina;x
2024-04-18;Valérie;x
2024-04-18;Albertine;x
2024-04-18;Joséphine;
2024-04-18;Nina;
2024-04-18;Tina;x
2024-04-18;Rémiel;
2024-04-18;Cunégonde;
2024-04-19;Tina;x
2024-04-19;Albertine;x
2024-04-19;Valérie;x
2024-04-19;Pioupioute;
2024-04-19;Rémiel;
2024-04-19;Nina et Tina;
